user_id,cluster_name,assigned_perk
611126,Price-Sensitive Explorers,Exclusive discounts
611177,High-Value Travelers,Free hotel meal
611251,Price-Sensitive Explorers,Exclusive discounts
611350,Price-Sensitive Explorers,Exclusive discounts
611371,Price-Sensitive Explorers,Exclusive discounts
611583,Price-Sensitive Explorers,Exclusive discounts
611839,Price-Sensitive Explorers,Exclusive discounts
611852,Price-Sensitive Explorers,Exclusive discounts
611887,Price-Sensitive Explorers,Exclusive discounts
611954,Price-Sensitive Explorers,Exclusive discounts
612002,Hesitant Explorers,No cancellation fees
612128,Price-Sensitive Explorers,Exclusive discounts
612175,Price-Sensitive Explorers,Exclusive discounts
612220,Hesitant Explorers,No cancellation fees
612226,Price-Sensitive Explorers,Exclusive discounts
612236,Price-Sensitive Explorers,Exclusive discounts
612562,Hesitant Explorers,No cancellation fees
612685,Price-Sensitive Explorers,Exclusive discounts
612797,Price-Sensitive Explorers,Exclusive discounts
612812,Price-Sensitive Explorers,Exclusive discounts
612976,Price-Sensitive Explorers,Exclusive discounts
613164,Price-Sensitive Explorers,Exclusive discounts
613252,Price-Sensitive Explorers,Exclusive discounts
613275,High-Value Travelers,Free hotel meal
613383,Price-Sensitive Explorers,Exclusive discounts
613386,Price-Sensitive Explorers,Exclusive discounts
613442,Price-Sensitive Explorers,Exclusive discounts
613655,Price-Sensitive Explorers,Exclusive discounts
613874,Price-Sensitive Explorers,Exclusive discounts
613921,High-Value Travelers,Free hotel meal
613941,Hesitant Explorers,No cancellation fees
614033,Price-Sensitive Explorers,Exclusive discounts
614092,Price-Sensitive Explorers,Exclusive discounts
614111,Price-Sensitive Explorers,Exclusive discounts
614165,Price-Sensitive Explorers,Exclusive discounts
614311,Frequent Planners,Free checked bag
614412,High-Value Travelers,Free hotel meal
614549,Price-Sensitive Explorers,Exclusive discounts
614595,Frequent Planners,Free checked bag
614632,Price-Sensitive Explorers,Exclusive discounts
614668,Price-Sensitive Explorers,Exclusive discounts
614748,Hesitant Explorers,No cancellation fees
614793,Price-Sensitive Explorers,Exclusive discounts
614814,Price-Sensitive Explorers,Exclusive discounts
614828,Price-Sensitive Explorers,Exclusive discounts
614846,Price-Sensitive Explorers,Exclusive discounts
614918,Price-Sensitive Explorers,Exclusive discounts
614933,Price-Sensitive Explorers,Exclusive discounts
615006,Price-Sensitive Explorers,Exclusive discounts
615266,Price-Sensitive Explorers,Exclusive discounts
615307,Price-Sensitive Explorers,Exclusive discounts
615489,Hesitant Explorers,No cancellation fees
615544,Price-Sensitive Explorers,Exclusive discounts
615674,Price-Sensitive Explorers,Exclusive discounts
615749,Price-Sensitive Explorers,Exclusive discounts
615783,Price-Sensitive Explorers,Exclusive discounts
615881,Price-Sensitive Explorers,Exclusive discounts
615922,Price-Sensitive Explorers,Exclusive discounts
616086,Price-Sensitive Explorers,Exclusive discounts
616125,Price-Sensitive Explorers,Exclusive discounts
616222,High-Value Travelers,Free hotel meal
616461,Price-Sensitive Explorers,Exclusive discounts
616470,Price-Sensitive Explorers,Exclusive discounts
616491,Price-Sensitive Explorers,Exclusive discounts
616518,High-Value Travelers,Free hotel meal
616692,High-Value Travelers,Free hotel meal
616715,Price-Sensitive Explorers,Exclusive discounts
616718,Hesitant Explorers,No cancellation fees
616734,Price-Sensitive Explorers,Exclusive discounts
616752,High-Value Travelers,Free hotel meal
616789,Frequent Planners,Free checked bag
616795,Price-Sensitive Explorers,Exclusive discounts
616802,Hesitant Explorers,No cancellation fees
616950,Price-Sensitive Explorers,Exclusive discounts
616992,Hesitant Explorers,No cancellation fees
617052,High-Value Travelers,Free hotel meal
617125,Price-Sensitive Explorers,Exclusive discounts
617199,High-Value Travelers,Free hotel meal
617402,Hesitant Explorers,No cancellation fees
617407,Price-Sensitive Explorers,Exclusive discounts
617458,Price-Sensitive Explorers,Exclusive discounts
617506,Price-Sensitive Explorers,Exclusive discounts
617606,Price-Sensitive Explorers,Exclusive discounts
617743,Price-Sensitive Explorers,Exclusive discounts
617878,Price-Sensitive Explorers,Exclusive discounts
617964,Price-Sensitive Explorers,Exclusive discounts
617990,Price-Sensitive Explorers,Exclusive discounts
617994,Price-Sensitive Explorers,Exclusive discounts
618063,Hesitant Explorers,No cancellation fees
618088,Price-Sensitive Explorers,Exclusive discounts
618157,Hesitant Explorers,No cancellation fees
618181,Price-Sensitive Explorers,Exclusive discounts
618201,Price-Sensitive Explorers,Exclusive discounts
618230,Price-Sensitive Explorers,Exclusive discounts
618266,Frequent Planners,Free checked bag
618308,High-Value Travelers,Free hotel meal
618343,Price-Sensitive Explorers,Exclusive discounts
618392,Price-Sensitive Explorers,Exclusive discounts
618418,Price-Sensitive Explorers,Exclusive discounts
618429,Price-Sensitive Explorers,Exclusive discounts
618535,Price-Sensitive Explorers,Exclusive discounts
618642,Price-Sensitive Explorers,Exclusive discounts
618664,High-Value Travelers,Free hotel meal
618759,Price-Sensitive Explorers,Exclusive discounts
618780,Price-Sensitive Explorers,Exclusive discounts
618815,Price-Sensitive Explorers,Exclusive discounts
618881,High-Value Travelers,Free hotel meal
619079,Hesitant Explorers,No cancellation fees
619109,Price-Sensitive Explorers,Exclusive discounts
619218,Price-Sensitive Explorers,Exclusive discounts
619321,Price-Sensitive Explorers,Exclusive discounts
619362,Price-Sensitive Explorers,Exclusive discounts
619432,Price-Sensitive Explorers,Exclusive discounts
619520,High-Value Travelers,Free hotel meal
619615,Price-Sensitive Explorers,Exclusive discounts
619918,Price-Sensitive Explorers,Exclusive discounts
619938,High-Value Travelers,Free hotel meal
619971,Price-Sensitive Explorers,Exclusive discounts
619983,Price-Sensitive Explorers,Exclusive discounts
619988,Price-Sensitive Explorers,Exclusive discounts
620033,Frequent Planners,Free checked bag
620274,Price-Sensitive Explorers,Exclusive discounts
620300,Price-Sensitive Explorers,Exclusive discounts
620382,Price-Sensitive Explorers,Exclusive discounts
620394,Price-Sensitive Explorers,Exclusive discounts
620453,Price-Sensitive Explorers,Exclusive discounts
620690,Price-Sensitive Explorers,Exclusive discounts
620719,Price-Sensitive Explorers,Exclusive discounts
620884,Hesitant Explorers,No cancellation fees
620972,Price-Sensitive Explorers,Exclusive discounts
620991,Price-Sensitive Explorers,Exclusive discounts
621072,Price-Sensitive Explorers,Exclusive discounts
621081,High-Value Travelers,Free hotel meal
621085,Price-Sensitive Explorers,Exclusive discounts
621113,Price-Sensitive Explorers,Exclusive discounts
621150,Price-Sensitive Explorers,Exclusive discounts
621291,Price-Sensitive Explorers,Exclusive discounts
621552,Price-Sensitive Explorers,Exclusive discounts
621607,Price-Sensitive Explorers,Exclusive discounts
621665,Hesitant Explorers,No cancellation fees
621811,Price-Sensitive Explorers,Exclusive discounts
621849,Price-Sensitive Explorers,Exclusive discounts
621922,Price-Sensitive Explorers,Exclusive discounts
622149,Price-Sensitive Explorers,Exclusive discounts
622248,Price-Sensitive Explorers,Exclusive discounts
622293,High-Value Travelers,Free hotel meal
622343,Hesitant Explorers,No cancellation fees
622418,Hesitant Explorers,No cancellation fees
622464,Price-Sensitive Explorers,Exclusive discounts
622708,Price-Sensitive Explorers,Exclusive discounts
622813,Price-Sensitive Explorers,Exclusive discounts
623043,Price-Sensitive Explorers,Exclusive discounts
623077,Price-Sensitive Explorers,Exclusive discounts
623087,High-Value Travelers,Free hotel meal
623142,Frequent Planners,Free checked bag
623417,Price-Sensitive Explorers,Exclusive discounts
623691,Frequent Planners,Free checked bag
623750,Price-Sensitive Explorers,Exclusive discounts
623815,Price-Sensitive Explorers,Exclusive discounts
623850,Price-Sensitive Explorers,Exclusive discounts
623935,Frequent Planners,Free checked bag
623941,Price-Sensitive Explorers,Exclusive discounts
623949,Price-Sensitive Explorers,Exclusive discounts
623972,Price-Sensitive Explorers,Exclusive discounts
624198,Price-Sensitive Explorers,Exclusive discounts
624215,Price-Sensitive Explorers,Exclusive discounts
624258,Price-Sensitive Explorers,Exclusive discounts
624497,Hesitant Explorers,No cancellation fees
624593,Price-Sensitive Explorers,Exclusive discounts
624636,Price-Sensitive Explorers,Exclusive discounts
624762,Price-Sensitive Explorers,Exclusive discounts
624913,Price-Sensitive Explorers,Exclusive discounts
625030,Price-Sensitive Explorers,Exclusive discounts
625089,Price-Sensitive Explorers,Exclusive discounts
625398,Price-Sensitive Explorers,Exclusive discounts
625400,Price-Sensitive Explorers,Exclusive discounts
625555,Hesitant Explorers,No cancellation fees
625597,Price-Sensitive Explorers,Exclusive discounts
625700,High-Value Travelers,Free hotel meal
625703,Price-Sensitive Explorers,Exclusive discounts
625984,Price-Sensitive Explorers,Exclusive discounts
626037,Price-Sensitive Explorers,Exclusive discounts
626067,Price-Sensitive Explorers,Exclusive discounts
626114,Price-Sensitive Explorers,Exclusive discounts
626249,Price-Sensitive Explorers,Exclusive discounts
626318,High-Value Travelers,Free hotel meal
626329,Price-Sensitive Explorers,Exclusive discounts
626519,Price-Sensitive Explorers,Exclusive discounts
626520,Price-Sensitive Explorers,Exclusive discounts
626558,Price-Sensitive Explorers,Exclusive discounts
626587,Price-Sensitive Explorers,Exclusive discounts
626645,Price-Sensitive Explorers,Exclusive discounts
626986,Price-Sensitive Explorers,Exclusive discounts
627041,Price-Sensitive Explorers,Exclusive discounts
627158,Price-Sensitive Explorers,Exclusive discounts
627176,Hesitant Explorers,No cancellation fees
627436,High-Value Travelers,Free hotel meal
627451,Price-Sensitive Explorers,Exclusive discounts
627475,Price-Sensitive Explorers,Exclusive discounts
627518,Price-Sensitive Explorers,Exclusive discounts
627617,Price-Sensitive Explorers,Exclusive discounts
627729,Price-Sensitive Explorers,Exclusive discounts
627889,Price-Sensitive Explorers,Exclusive discounts
627893,Price-Sensitive Explorers,Exclusive discounts
627972,Price-Sensitive Explorers,Exclusive discounts
628023,Price-Sensitive Explorers,Exclusive discounts
628033,Price-Sensitive Explorers,Exclusive discounts
628570,Price-Sensitive Explorers,Exclusive discounts
628653,Price-Sensitive Explorers,Exclusive discounts
628671,Price-Sensitive Explorers,Exclusive discounts
628694,High-Value Travelers,Free hotel meal
628752,Price-Sensitive Explorers,Exclusive discounts
628762,Price-Sensitive Explorers,Exclusive discounts
629345,High-Value Travelers,Free hotel meal
629647,Price-Sensitive Explorers,Exclusive discounts
629701,Price-Sensitive Explorers,Exclusive discounts
629725,Price-Sensitive Explorers,Exclusive discounts
629747,Price-Sensitive Explorers,Exclusive discounts
629803,Price-Sensitive Explorers,Exclusive discounts
629812,Frequent Planners,Free checked bag
629877,Price-Sensitive Explorers,Exclusive discounts
629952,Price-Sensitive Explorers,Exclusive discounts
630039,Price-Sensitive Explorers,Exclusive discounts
630097,Price-Sensitive Explorers,Exclusive discounts
630176,Price-Sensitive Explorers,Exclusive discounts
630178,High-Value Travelers,Free hotel meal
630267,Price-Sensitive Explorers,Exclusive discounts
630607,Price-Sensitive Explorers,Exclusive discounts
630609,Price-Sensitive Explorers,Exclusive discounts
630694,Price-Sensitive Explorers,Exclusive discounts
630738,High-Value Travelers,Free hotel meal
630992,Price-Sensitive Explorers,Exclusive discounts
631174,Price-Sensitive Explorers,Exclusive discounts
631201,Price-Sensitive Explorers,Exclusive discounts
631319,Price-Sensitive Explorers,Exclusive discounts
631384,Price-Sensitive Explorers,Exclusive discounts
631388,Price-Sensitive Explorers,Exclusive discounts
631448,Price-Sensitive Explorers,Exclusive discounts
631477,High-Value Travelers,Free hotel meal
631787,Hesitant Explorers,No cancellation fees
631872,High-Value Travelers,Free hotel meal
631970,Price-Sensitive Explorers,Exclusive discounts
631975,Price-Sensitive Explorers,Exclusive discounts
631993,Price-Sensitive Explorers,Exclusive discounts
632136,Hesitant Explorers,No cancellation fees
632239,Price-Sensitive Explorers,Exclusive discounts
632316,Price-Sensitive Explorers,Exclusive discounts
632425,High-Value Travelers,Free hotel meal
632461,Price-Sensitive Explorers,Exclusive discounts
632475,Frequent Planners,Free checked bag
632631,Price-Sensitive Explorers,Exclusive discounts
632665,Price-Sensitive Explorers,Exclusive discounts
632749,Price-Sensitive Explorers,Exclusive discounts
632866,Price-Sensitive Explorers,Exclusive discounts
632965,Price-Sensitive Explorers,Exclusive discounts
632988,Price-Sensitive Explorers,Exclusive discounts
633183,Price-Sensitive Explorers,Exclusive discounts
633195,Price-Sensitive Explorers,Exclusive discounts
633235,Price-Sensitive Explorers,Exclusive discounts
633314,Price-Sensitive Explorers,Exclusive discounts
633406,Price-Sensitive Explorers,Exclusive discounts
633725,Hesitant Explorers,No cancellation fees
633972,Price-Sensitive Explorers,Exclusive discounts
634130,Price-Sensitive Explorers,Exclusive discounts
634601,High-Value Travelers,Free hotel meal
634739,Price-Sensitive Explorers,Exclusive discounts
634795,Price-Sensitive Explorers,Exclusive discounts
634824,Price-Sensitive Explorers,Exclusive discounts
635249,Price-Sensitive Explorers,Exclusive discounts
635300,Price-Sensitive Explorers,Exclusive discounts
635303,Price-Sensitive Explorers,Exclusive discounts
635375,Price-Sensitive Explorers,Exclusive discounts
635442,High-Value Travelers,Free hotel meal
635576,High-Value Travelers,Free hotel meal
635587,Price-Sensitive Explorers,Exclusive discounts
635666,Frequent Planners,Free checked bag
635790,Price-Sensitive Explorers,Exclusive discounts
635861,Price-Sensitive Explorers,Exclusive discounts
635949,Price-Sensitive Explorers,Exclusive discounts
636078,Price-Sensitive Explorers,Exclusive discounts
636102,Price-Sensitive Explorers,Exclusive discounts
636251,Price-Sensitive Explorers,Exclusive discounts
636520,Price-Sensitive Explorers,Exclusive discounts
636524,High-Value Travelers,Free hotel meal
636526,Price-Sensitive Explorers,Exclusive discounts
636739,Price-Sensitive Explorers,Exclusive discounts
636873,Price-Sensitive Explorers,Exclusive discounts
636874,Price-Sensitive Explorers,Exclusive discounts
636966,Price-Sensitive Explorers,Exclusive discounts
637075,Price-Sensitive Explorers,Exclusive discounts
637086,High-Value Travelers,Free hotel meal
637421,Price-Sensitive Explorers,Exclusive discounts
637457,Price-Sensitive Explorers,Exclusive discounts
637555,Price-Sensitive Explorers,Exclusive discounts
637633,Price-Sensitive Explorers,Exclusive discounts
